"gene";"ensembl_gene_id";"gene_biotype";"chromosome_name";"start";"end";"g_score";"mutsig";"avg_expr";"sirna"
"TNNT3";"ENSG00000130595";"protein_coding";11;1919562;1938706;0.006475;-0.682186271;1.837265701;0.874842124
"TNP1";"ENSG00000118245";"protein_coding";2;216859458;216860064;0.014705;-2.372523447;NA;-0.403404752
"TNP2";"ENSG00000178279";"protein_coding";16;11267748;11269533;0.013799;-2.37025641;NA;-1.605994624
"TNPO1";"ENSG00000083312";"protein_coding";5;72816312;72916733;0;-0.015825566;11.26243777;0.496160992
"TNPO2";"ENSG00000105576";"protein_coding";19;12699194;12724011;0.004198;-0.123748883;10.86866257;-0.331669236
"TNPO3";"ENSG00000064419";"protein_coding";7;128954180;129055173;0.0206993917700803;-0.337397244;9.569694815;-1.271281698
"TNR";"ENSG00000116147";"protein_coding";1;175315194;175743770;0.008084;-9e-07;-0.280024402;0.139186686
"TNRC18";"ENSG00000182095";"protein_coding";7;5306790;5425414;0.014384;-2.560334194;11.74305383;NA
"TNRC6A";"ENSG00000090905";"protein_coding";16;24610209;24827632;0.002162;-0.009001593;9.914885278;-0.692168921
"TNRC6B";"ENSG00000100354";"protein_coding";22;40044817;40335808;0;-0.084705746;9.778413973;-0.076257527
"TNRC6C";"ENSG00000078687";"protein_coding";17;77959240;78108835;0.031041;-0.017946683;9.302872694;-0.304694147
"TNS1";"ENSG00000079308";"protein_coding";2;217799789;218002995;0.0177326795584838;-0.876364258;12.6594661;1.367602928
"TNS2";"ENSG00000111077";"protein_coding";12;53046969;53064372;0.02253;NA;NA;NA
"TNS3";"ENSG00000136205";"protein_coding";7;47275154;47582558;0.014734;-0.060130969;10.14857346;0.566668567
"TNS4";"ENSG00000131746";"protein_coding";17;40475828;40501597;0.007008;-0.196350585;8.089113213;-1.754535863
"TNXB";"ENSG00000168477";"protein_coding";6;32041154;32115334;NA;-0.097680527;9.172309896;-0.099469571
"TOB1";"ENSG00000141232";"protein_coding";17;50862223;50867978;0.038237;-0.434253238;11.40374793;0.19056215
"TOB2";"ENSG00000183864";"protein_coding";22;41433492;41447023;0.000814;-0.899047013;11.32554174;-0.142170226
"TOE1";"ENSG00000132773";"protein_coding";1;45339670;45343975;0.008977;-0.743633432;7.881725301;-2.390292366
"TOGARAM1";"ENSG00000198718";"protein_coding";14;44962208;45074431;0.006245;NA;NA;NA
"TOGARAM2";"ENSG00000189350";"protein_coding";2;28956611;29061373;0.0146723846921001;NA;NA;NA
"TOLLIP";"ENSG00000078902";"protein_coding";11;1274371;1309654;0.006475;0;11.26573548;1.48089038
"TOM1";"ENSG00000100284";"protein_coding";22;35299275;35347994;0.008766;0;10.60568914;-0.372627007
"TOM1L1";"ENSG00000141198";"protein_coding";17;54899387;54961956;0.032405851312387;-0.001542789;10.32314485;-1.038765145
"TOM1L2";"ENSG00000175662";"protein_coding";17;17843511;17972422;0.0266345;0;11.50449607;1.392161747
"TOMM20";"ENSG00000173726";"protein_coding";1;235109336;235128936;0.012355;0;12.47408693;2.723487359
"TOMM20L";"ENSG00000196860";"protein_coding";14;58395916;58408701;0.004128;0;1.120678799;0.739768624
"TOMM22";"ENSG00000100216";"protein_coding";22;38681948;38685421;0.00606;0;10.40854584;-2.045280581
"TOMM34";"ENSG00000025772";"protein_coding";20;44942130;44960486;0.039058;0;9.762793937;0.263525606
"TOMM40";"ENSG00000130204";"protein_coding";19;44890569;44903689;0.002891;0;9.994004808;-4.994319315
"TOMM40L";"ENSG00000158882";"protein_coding";1;161225939;161230744;0.015638;0;8.276013409;0.322704436
"TOMM5";"ENSG00000175768";"protein_coding";9;37582646;37592642;0.025003;0;9.766742433;-0.418853041
"TOMM6";"ENSG00000214736";"protein_coding";6;41787662;41789898;0.017259;0;11.0796427;2.134867942
"TOMM7";"ENSG00000196683";"protein_coding";7;22812628;22822852;0.03833;-2.068562533;11.27875055;0.895043733
"TOMM70";"ENSG00000154174";"protein_coding";3;100363431;100401398;0.018289;NA;NA;NA
"TONSL";"ENSG00000160949";"protein_coding";8;144428775;144444444;0.05472;NA;NA;1.790648377
"TOP1";"ENSG00000198900";"protein_coding";20;41028818;41124487;0.013452;0;11.13218864;0.184976999
"TOP1MT";"ENSG00000184428";"protein_coding";8;143304384;143359979;NA;-0.094598523;9.03808293;-0.255021957
"TOP2A";"ENSG00000131747";"protein_coding";17;40388516;40417950;0.00389196290343742;-0.197729248;7.773629365;-1.875745514
"TOP2B";"ENSG00000077097";"protein_coding";3;25597905;25664907;0.002073;-0.000679231;11.92259012;-0.017641173
"TOP3A";"ENSG00000177302";"protein_coding";17;18271428;18315007;0.026047;-0.296637654;8.526416254;-0.527783283
"TOP3B";"ENSG00000100038";"protein_coding";22;21957025;21982816;NA;-0.710007927;8.18750554;1.249562157
"TOPAZ1";"ENSG00000173769";"protein_coding";3;44241886;44332098;0.004428;NA;NA;1.063390471
"TOPBP1";"ENSG00000163781";"protein_coding";3;133598175;133661893;0.066434;-0.336615487;9.065225369;1.005954525
"TOPORS";"ENSG00000197579";"protein_coding";9;32540544;32552553;0.011511;-1.602883937;9.080531304;-0.060809238
"TOR1A";"ENSG00000136827";"protein_coding";9;129812944;129824134;0.053638;0;10.02080781;0.504479302
"TOR1AIP1";"ENSG00000143337";"protein_coding";1;179882042;179925000;0.014316;-1.11e-05;10.63665782;NA
"TOR1AIP2";"ENSG00000169905";"protein_coding";1;179839967;179877803;0.014316;0;7.714432425;0.477543824
"TOR1B";"ENSG00000136816";"protein_coding";9;129803153;129811281;0.053638;-0.793795483;9.705858882;NA
"TOR2A";"ENSG00000160404";"protein_coding";9;127731524;127735317;0.0475;-0.197650162;8.622125582;-1.197209134
"TOR3A";"ENSG00000186283";"protein_coding";1;179081377;179098023;0.010536;-1.483836189;9.868113521;NA
"TOR4A";"ENSG00000198113";"protein_coding";9;137277749;137282641;0.028534;NA;NA;-1.6606578
"TOX";"ENSG00000198846";"protein_coding";8;58805418;59119208;0.0447219587345116;0;6.017323092;-0.491737275
"TOX2";"ENSG00000124191";"protein_coding";20;43914864;44069616;0.035802;-0.01691465;6.943069835;-1.446362305
"TOX3";"ENSG00000103460";"protein_coding";16;52438005;52547802;0.00639252553213527;-1.401933213;7.359301181;NA
"TOX4";"ENSG00000092203";"protein_coding";14;21476597;21499175;0.003922;-1.782533163;10.75304876;0.275012795
"TP53";"ENSG00000141510";"protein_coding";17;7661779;7687550;0;-33.44096376;10.29028309;5.352073126
"TP53AIP1";"ENSG00000120471";"protein_coding";11;128934731;128943399;0.02692;0;3.339303581;0.219636621
"TP53BP1";"ENSG00000067369";"protein_coding";15;43403061;43510728;0.010177;-4.041184531;10.02981031;2.339656797
"TP53BP2";"ENSG00000143514";"protein_coding";1;223779899;223845972;0.0157615;-3.770530388;9.694276008;0.091613879
"TP53I11";"ENSG00000175274";"protein_coding";11;44885903;44951306;0.004408;0;11.64609732;NA
"TP53I13";"ENSG00000167543";"protein_coding";17;29566052;29573157;0.003256;0;9.120106164;2.544445652
"TP53I3";"ENSG00000115129";"protein_coding";2;24077433;24085861;0.021863;0;8.096568202;0.975850167
"TP53INP1";"ENSG00000164938";"protein_coding";8;94925972;94949411;0.081588;-1.159785917;11.50642319;0.93267418
"TP53INP2";"ENSG00000078804";"protein_coding";20;34704290;34713439;0.014027;0;10.62766527;NA
"TP53RK";"ENSG00000172315";"protein_coding";20;46684365;46689779;0.038543;0;9.180222731;0.294342962
"TP53TG3";"ENSG00000183632";"protein_coding";16;32673528;32676732;NA;NA;NA;-0.254705069
"TP53TG3B";"ENSG00000261509";"protein_coding";16;33360274;33363478;NA;NA;0.038344395;-0.254705069
"TP53TG3C";"ENSG00000205457";"protein_coding";16;33193659;33196858;NA;NA;NA;-0.254705069
"TP53TG3D";"ENSG00000205456";"protein_coding";16;32252719;32255922;NA;NA;NA;-0.254705069
"TP53TG3E";"ENSG00000275034";"protein_coding";16;33303739;33306935;NA;NA;NA;NA
"TP53TG3F";"ENSG00000278848";"protein_coding";16;33459045;33462249;NA;NA;NA;NA
"TP53TG5";"ENSG00000124251";"protein_coding";20;45372563;45407889;0.038935;-2.296196543;NA;NA
"TP63";"ENSG00000073282";"protein_coding";3;189631416;189897279;0.0282315;-0.007066006;8.109848241;-0.43469744
"TP73";"ENSG00000078900";"protein_coding";1;3652520;3736201;0.0255602207333661;-0.073440318;5.639760535;0.364137539
"TPBG";"ENSG00000146242";"protein_coding";6;82363206;82370828;0;0;8.145168013;1.035266663
"TPBGL";"ENSG00000261594";"protein_coding";11;75240905;75243697;0.040601;NA;NA;NA
"TPCN1";"ENSG00000186815";"protein_coding";12;113221050;113298585;0.031035;-0.03557692;9.776544;0.547655288
"TPCN2";"ENSG00000162341";"protein_coding";11;69048897;69162440;0.087639;-0.000834648;8.181744191;-1.860297225
"TPD52";"ENSG00000076554";"protein_coding";8;80034745;80231232;0.06943;0;12.99898717;0.790866811
"TPD52L1";"ENSG00000111907";"protein_coding";6;125119049;125264407;0.006524;-1.620092471;9.788470336;0.149445935
"TPD52L2";"ENSG00000101150";"protein_coding";20;63865228;63891545;NA;0;11.19822532;0.074264262
"TPD52L3";"ENSG00000170777";"protein_coding";9;6328375;6331900;NA;-1.298034797;NA;0.385091756
"TPGS1";"ENSG00000141933";"protein_coding";19;507497;519654;0.00433;NA;NA;NA
"TPGS2";"ENSG00000134779";"protein_coding";18;36777647;36829216;0.00205;NA;NA;NA
"TPH1";"ENSG00000129167";"protein_coding";11;18017564;18042426;0.011312;-5.3e-06;2.297543345;0.405847919
"TPH2";"ENSG00000139287";"protein_coding";12;71938846;72186618;0.027635;-0.134958811;NA;0.011183749
"TPI1";"ENSG00000111669";"protein_coding";12;6867119;6870948;0.009304;0;12.44356736;0.009848859
"TPK1";"ENSG00000196511";"protein_coding";7;144451941;144836395;0.0256108070048662;0;5.869619444;-1.531922059
"TPM1";"ENSG00000140416";"protein_coding";15;63042632;63071915;0.011609;-0.982462586;13.19044886;-1.284749437
"TPM2";"ENSG00000198467";"protein_coding";9;35681992;35691020;0.03378;-0.626832238;13.16599298;-0.313804676
"TPM3";"ENSG00000143549";"protein_coding";1;154155304;154194648;0.065798;0;11.85041082;-0.062591733
"TPM4";"ENSG00000167460";"protein_coding";19;16067021;16103005;0.008536;-1.304763408;12.83169979;0.902569822
"TPMT";"ENSG00000137364";"protein_coding";6;18128311;18155074;0.021018;0;9.601715669;0.341559271
"TPO";"ENSG00000115705";"protein_coding";2;1374223;1543711;NA;-0.945165885;2.261655494;0.377763722
"TPP1";"ENSG00000166340";"protein_coding";11;6612763;6619461;0.007495;-0.154924079;11.71315124;0.552012498
"TPP2";"ENSG00000134900";"protein_coding";13;102597003;102679958;0.010267;0;9.438649108;0.806315099
"TPPP";"ENSG00000171368";"protein_coding";5;659862;693395;NA;-0.881346699;7.61104721;0.510817061
"TPPP2";"ENSG00000179636";"protein_coding";14;21024109;21036276;0.003922;-1.485474018;NA;NA
"TPPP3";"ENSG00000159713";"protein_coding";16;67389809;67393535;0.003498;0;7.02883606;NA
"TPR";"ENSG00000047410";"protein_coding";1;186311652;186375693;0.0109250460242063;-0.74167021;11.19651174;-0.486191736
"TPRA1";"ENSG00000163870";"protein_coding";3;127573069;127598251;0.064514;0;9.903760462;-0.363080757
"TPRG1";"ENSG00000188001";"protein_coding";3;188947214;189325304;0.029745;0;3.568332052;0.379229329
"TPRG1L";"ENSG00000158109";"protein_coding";1;3625002;3630127;0.022119;0;10.7905371;NA
"TPRKB";"ENSG00000144034";"protein_coding";2;73729104;73737400;0.009126;0;8.327491312;0.131858652
"TPRN";"ENSG00000176058";"protein_coding";9;137191617;137204193;0.028534;-1.23295338;9.629058152;NA
"TPRX1";"ENSG00000178928";"protein_coding";19;47801243;47819051;0.005586;-1.943126926;NA;0.027206398
"TPSAB1";"ENSG00000172236";"protein_coding";16;1240696;1242554;0.020781;-1.328777434;8.041483993;0.034494821
"TPSB2";"ENSG00000197253";"protein_coding";16;1227272;1230184;0.020781;0;8.767648965;0.06028158
"TPSD1";"ENSG00000095917";"protein_coding";16;1256059;1258998;0.020781;0;3.30349479;0.887517644
"TPSG1";"ENSG00000116176";"protein_coding";16;1221651;1225257;0.020781;0;1.657679291;-0.06885027
"TPST1";"ENSG00000169902";"protein_coding";7;66205199;66420543;0.022756;-1.370032505;7.953263658;0.893855403
"TPST2";"ENSG00000128294";"protein_coding";22;26521983;26596717;0.0114083346900438;-1e-07;8.574941772;0.518739261
"TPT1";"ENSG00000133112";"protein_coding";13;45333471;45341370;0.007028;-0.111800653;15.92818663;-0.441035199
"TPTE";"ENSG00000274391";"protein_coding";21;10521553;10606140;NA;-0.037443645;0.514174934;0.032141928
"TPTE2";"ENSG00000132958";"protein_coding";13;19422877;19536762;0.029936;-3.385935341;-0.54220154;-0.589972548
"TPX2";"ENSG00000088325";"protein_coding";20;31739271;31801805;0.017502;-0.191518923;7.052779396;-1.964474147
"TRA2A";"ENSG00000164548";"protein_coding";7;23504780;23532041;0.033901;-1.942926604;10.31013196;-0.130920703
"TRA2B";"ENSG00000136527";"protein_coding";3;185915906;185938136;0.043469;0;11.14290753;-0.765053155
"TRABD";"ENSG00000170638";"protein_coding";22;50185915;50199598;NA;-0.582092686;10.01378699;-0.383836919
"TRABD2A";"ENSG00000186854";"protein_coding";2;84821650;84907008;0.0192409208143292;NA;NA;NA
"TRABD2B";"ENSG00000269113";"protein_coding";1;47760528;47996895;0;NA;NA;NA
"TRADD";"ENSG00000102871";"protein_coding";16;67154180;67160298;0.003498;0;8.996665433;-0.122958892
"TRAF1";"ENSG00000056558";"protein_coding";9;120902393;120929173;0.025949;-0.103826471;7.477603586;1.129144726
"TRAF2";"ENSG00000127191";"protein_coding";9;136881912;136926607;0.0321558418536196;-1.176106372;8.894725859;0.451796675
"TRAF3";"ENSG00000131323";"protein_coding";14;102777476;102911500;0.025153;0;7.332328782;0.898608723
"TRAF3IP1";"ENSG00000204104";"protein_coding";2;238320441;238400900;0.006989;-0.238305033;8.929069872;0.390518463
"TRAF3IP2";"ENSG00000056972";"protein_coding";6;111556454;111606278;0.008124;-3.997765007;8.983722811;-0.481042306
"TRAF3IP3";"ENSG00000009790";"protein_coding";1;209756032;209782320;0.008731;-0.114769979;5.504269509;0.202722726
"TRAF4";"ENSG00000076604";"protein_coding";17;28743984;28750958;0.007605;0;10.89347507;-0.182296166
"TRAF5";"ENSG00000082512";"protein_coding";1;211326615;211374946;0.008731;-1.090318577;7.606467476;-0.334442006
"TRAF6";"ENSG00000175104";"protein_coding";11;36487027;36510272;0.0113067148377747;-0.477418411;6.923393234;1.379882337
"TRAF7";"ENSG00000131653";"protein_coding";16;2155698;2178129;NA;-0.107711054;11.06265739;0.17348981
"TRAFD1";"ENSG00000135148";"protein_coding";12;112125501;112153609;0.03449;-1.301751027;10.16981888;0.405451809
"TRAIP";"ENSG00000183763";"protein_coding";3;49828599;49856574;0.009225;-0.649704814;5.77392535;0.79918512
"TRAK1";"ENSG00000182606";"protein_coding";3;42013802;42225889;0.009614;-0.756770707;10.14040897;0.233104361
"TRAK2";"ENSG00000115993";"protein_coding";2;201377207;201451579;0.022949;-0.273522133;10.06261456;-0.010404244
"TRAM1";"ENSG00000067167";"protein_coding";8;70573442;70608387;0.06502;-0.685989657;12.05528275;-0.018219494
"TRAM1L1";"ENSG00000174599";"protein_coding";4;117083554;117085576;0.012856;0;6.840314794;0.451796675
"TRAM2";"ENSG00000065308";"protein_coding";6;52497402;52576915;0.005226;-0.387613058;9.339402916;-0.629583545
"TRANK1";"ENSG00000168016";"protein_coding";3;36826820;36945057;0.002758;-0.572093765;8.786554446;NA
"TRAP1";"ENSG00000126602";"protein_coding";16;3651639;3717597;0.012588;-0.423337777;10.95763154;-0.020877392
"TRAPPC1";"ENSG00000170043";"protein_coding";17;7930345;7932123;0.002782;0;10.41667366;-0.767033705
"TRAPPC10";"ENSG00000160218";"protein_coding";21;44012319;44106552;0.01283;-7e-06;9.693005893;-0.23093847
"TRAPPC11";"ENSG00000168538";"protein_coding";4;183659267;183713594;NA;NA;NA;0.557558038
"TRAPPC12";"ENSG00000171853";"protein_coding";2;3379675;3485094;0.023339;NA;NA;-0.488568396
"TRAPPC13";"ENSG00000113597";"protein_coding";5;65624716;65666233;0.002604;NA;NA;0.146197833
"TRAPPC2";"ENSG00000196459";"protein_coding";23;13712244;13734635;0.032307;0;8.386169184;-1.704626006
"TRAPPC2B";"ENSG00000256060";"protein_coding";19;57363511;57365353;0.039391;NA;NA;-1.048271785
"TRAPPC2L";"ENSG00000167515";"protein_coding";16;88856220;88862686;0.009042;0;9.271041896;-0.303505817
"TRAPPC3";"ENSG00000054116";"protein_coding";1;36136570;36156053;0;0;10.23620686;1.388596757
"TRAPPC3L";"ENSG00000173626";"protein_coding";6;116494989;116545610;0.010601;NA;NA;NA
"TRAPPC4";"ENSG00000196655";"protein_coding";11;119018432;119025454;0.02541;-0.053215351;10.17673382;-0.613739146
"TRAPPC5";"ENSG00000181029";"protein_coding";19;7680843;7687703;0.006285;0;9.675217648;NA
"TRAPPC6A";"ENSG00000007255";"protein_coding";19;45162928;45178237;0.002891;-1.264530637;9.662787758;NA
"TRAPPC6B";"ENSG00000182400";"protein_coding";14;39147811;39170532;0.020694;-2.369592686;9.159345042;-0.211964803
"TRAPPC8";"ENSG00000153339";"protein_coding";18;31829173;31953136;0.003018;NA;NA;2.583264429
"TRAPPC9";"ENSG00000167632";"protein_coding";8;139730343;140458579;0.0553262280742164;-0.036375852;9.780301726;0.193057642
"TRAT1";"ENSG00000163519";"protein_coding";3;108822698;108855005;0.013408;-1.743502018;2.662977306;-0.56462151
"TRDMT1";"ENSG00000107614";"protein_coding";10;17142254;17202054;0.00842829790079225;-0.676843215;6.971386731;-1.148487607
"TRDN";"ENSG00000186439";"protein_coding";6;123216339;123637093;0.008297;-3.607802082;1.416794635;-0.202854274
"TREH";"ENSG00000118094";"protein_coding";11;118657316;118679690;0.018829;0;0.480762036;-0.213945353
"TREM1";"ENSG00000124731";"protein_coding";6;41267926;41286719;0.015526;0;1.904739954;0.190601761
"TREM2";"ENSG00000095970";"protein_coding";6;41158506;41163186;0.015526;0;6.311133249;0.321991438
"TREML1";"ENSG00000161911";"protein_coding";6;41149342;41154337;0.015526;0;0.164212371;0.035144441
"TREML2";"ENSG00000112195";"protein_coding";6;41190277;41201194;0.015526;-1.670366424;0.688894339;0.682728789
"TREML4";"ENSG00000188056";"protein_coding";6;41228324;41238882;0.015526;0;NA;0.086543671
"TRERF1";"ENSG00000124496";"protein_coding";6;42224931;42452051;0.0136172180955745;-0.426889582;7.828295745;-1.402394099
"TREX1";"ENSG00000213689";"protein_coding";3;48465811;48467645;0.003169;0;9.766695588;0.287609093
"TREX2";"ENSG00000183479";"protein_coding";23;153444720;153470587;NA;0;1.813085421;0.319892055
"TRH";"ENSG00000170893";"protein_coding";3;129974305;129977938;0.047119;0;-0.055159554;1.333537471
"TRHDE";"ENSG00000072657";"protein_coding";12;72087266;72670757;0.0270112436456394;-0.069449547;4.343157685;NA
"TRHR";"ENSG00000174417";"protein_coding";8;109086621;109119584;0.082865;-0.004419652;NA;-0.359119657
"TRIAP1";"ENSG00000170855";"protein_coding";12;120443961;120446412;0.038071;0;9.030552702;-2.326914771
"TRIB1";"ENSG00000173334";"protein_coding";8;125430321;125438405;0.086356;0;11.89043485;-0.406177522
"TRIB2";"ENSG00000071575";"protein_coding";2;12716889;12742734;0.015605;0;9.551594594;-0.183801384
"TRIB3";"ENSG00000101255";"protein_coding";20;362835;397559;NA;0;9.566846502;0.876426564
"TRIL";"ENSG00000255690";"protein_coding";7;28953358;28958292;0.035186;0;6.598159275;NA
"TRIM10";"ENSG00000204613";"protein_coding";6;30151945;30160934;0.014079;-0.296365531;-0.424729519;-0.798722503
"TRIM11";"ENSG00000154370";"protein_coding";1;228393673;228406840;0.00675;0;9.494761559;0.996447886
"TRIM13";"ENSG00000204977";"protein_coding";13;49995888;50020481;0.005381;0;9.757244862;0.008105975
"TRIM14";"ENSG00000106785";"protein_coding";9;98069275;98119212;0.026785;0;10.17388842;-0.884678367
"TRIM15";"ENSG00000204610";"protein_coding";6;30163206;30172696;0.014079;-0.376128078;NA;-0.399839762
"TRIM16";"ENSG00000221926";"protein_coding";17;15627960;15684311;0.012765;-0.392568182;8.0176489;-0.056214362
"TRIM16L";"ENSG00000108448";"protein_coding";17;18697998;18736118;0.0279150630426978;-0.384704704;6.775492735;-0.571751489
"TRIM17";"ENSG00000162931";"protein_coding";1;228407940;228416861;0.00675;0;3.427104362;-0.661272343
"TRIM2";"ENSG00000109654";"protein_coding";4;153152342;153339320;0.024101;-0.040361267;9.893618614;-0.012143167
"TRIM21";"ENSG00000132109";"protein_coding";11;4384897;4393696;0.003456;0;8.536536542;1.158060754
"TRIM22";"ENSG00000132274";"protein_coding";11;5689689;5737089;0.003456;-0.362787876;9.114605196;-0.890223906
"TRIM23";"ENSG00000113595";"protein_coding";5;65589680;65625975;0.002604;0;8.432297956;0.12425334
"TRIM24";"ENSG00000122779";"protein_coding";7;138460334;138589993;0.026215;0;9.783097483;-0.132940864
